,lat,lon,date
12533,50.93127,3.81824,1429142400000
12535,50.90683,5.5247,1428537600000
12578,50.88912,2.89337,1428883200000
12593,51.0064,5.03116,1462320000000
12619,51.0865,5.53447,1459555200000
12637,51.1039,4.53547,1366416000000
12641,50.78522,4.80875,1428192000000
12664,50.79911,2.82263,1428796800000
12705,50.93174,3.7471,1365897600000
12712,50.9757,3.89024,1366070400000
12747,51.11398,3.03572,1491177600000
12751,51.17149,5.75374,1428710400000
12763,51.05133,5.03313,1429401600000
12800,51.11393,3.10715,1459641600000
12801,51.10194,4.67824,1428796800000
12811,50.97896,2.82194,1428796800000
12839,51.14688,4.67987,1365811200000
12884,50.95891,5.1715,1459468800000
12906,50.73291,5.23188,1428969600000
12921,51.22712,5.25572,1428883200000
12935,51.276,5.04303,1460160000000
12941,50.74975,4.0277,1364860800000
12952,51.058,4.6053,1365292800000
13025,51.15771,3.53624,1491091200000
13054,51.01949,4.03366,1366502400000
13102,50.88462,4.03067,1366502400000
13165,51.12985,5.60832,1429056000000
13181,50.629848,4.783455,1554940800000
13182,50.629787,4.783465,1554940800000
13183,51.140011,6.909038,1554768000000
13184,48.827763,9.460406,1554595200000
13185,51.52527,-0.175657,1554595200000
13186,48.578207,1.782211,1554595200000
13187,50.116665,8.77,1554508800000
13188,49.444085,8.685204,1554508800000
13189,50.630352,4.783231,1554422400000
13190,44.427765,10.861419,1554076800000
13192,49.833862,7.881806,1554076800000
13196,50.453541,7.594875,1554595200000
13203,48.89312,9.43342,1554508800000
13204,50.834221,7.117652,1554595200000
13206,53.284679,10.722115,1554163200000
13209,49.979431,8.663149,1554076800000
13213,49.133598,9.754553,1554508800000
13214,49.973854,8.624016,1554076800000
13215,48.907974,9.21459,1554595200000
13217,49.164635,9.159117,1554249600000
13219,49.797157,8.256916,1554508800000
13224,51.121387,13.929473,1554076800000
13226,48.222297,16.341668,1554336000000
13228,50.116907,14.405589,1554336000000
13229,48.229609,16.358724,1554076800000
13230,52.261217,10.570225,1554076800000
13231,49.813953,7.506666,1522972800000
13232,49.569196,30.534393,1531785600000
13233,48.925694,-0.450756,1366243200000
13234,51.916637,10.476151,1523750400000
13460,48.490021,9.228246,1523318400000
13462,49.872955,8.489307,1522627200000
13463,51.484451,7.072503,1535673600000
13464,50.60516,10.656359,1533945600000
13465,51.181541,13.783422,1533513600000
13466,53.152893,8.208308,1534032000000
13467,49.255379,8.239679,1534636800000
13468,49.87727,7.131828,1533427200000
13469,49.7082,6.48697,1427932800000
13470,48.70195,9.652176,1522800000000
13471,48.776123,8.983438,1531094400000
13472,49.61095,9.849302,1528416000000
13473,49.271679,6.832454,1528243200000
13474,48.873981,8.540702,1529193600000
13475,51.386372,12.423261,1527984000000
13476,49.013458,9.138039,1528156800000
13477,48.742191,8.265004,1528588800000
13478,47.387586,8.489183,1522627200000
13479,50.318989,7.970155,1523664000000
13480,53.572071,9.948024,1524441600000
13481,50.616119,12.936903,1527897600000
13483,49.825882,8.743344,1527897600000
13485,40.594496,23.118153,1491696000000
13486,51.322696,4.837722,1523836800000
13487,42.474249,9.493282,1523664000000
13488,51.125595,5.226062,1522713600000
13489,49.932106,7.982961,1525564800000
13497,49.797016,8.256433,1525132800000
13498,51.584858,7.359381,1523664000000
13501,51.788716,5.926054,1523145600000
13503,48.600033,9.799033,1523664000000
13506,53.237331,10.401535,1524182400000
13511,49.986225,8.359187,1524009600000
13515,49.833015,8.496841,1522627200000
13517,48.27887,8.856974,1522800000000
13526,50.888721,6.148861,1523145600000
13530,52.513458,13.414314,1523145600000
13534,50.288612,8.943632,1523059200000
13535,49.410213,8.685913,1523404800000
13536,49.795307,7.719185,1524268800000
13537,49.796944,8.25689,1524268800000
13538,51.329605,6.313373,1522713600000
13540,49.594299,8.674736,1523750400000
13543,48.831448,9.398886,1522713600000
13551,49.796963,8.256851,1524009600000
13552,49.474678,7.683928,1523664000000
13554,50.983681,12.431922,1522627200000
13562,50.702644,7.127231,1523059200000
13563,50.995842,14.188448,1523059200000
13566,50.151958,9.1015,1522627200000
13567,50.864223,6.17025,1523664000000
13569,52.20269,7.188109,1523750400000
13579,51.961456,10.50529,1523664000000
13586,50.363972,8.025856,1523145600000
13592,51.308643,6.292806,1522713600000
13593,49.796978,8.256843,1522713600000
13601,49.999321,8.847829,1522972800000
13604,49.973854,8.374052,1523664000000
13607,48.048401,7.87772,1523318400000
13609,51.233391,12.020036,1522800000000
13613,50.771206,6.466868,1522627200000
13620,53.296013,10.730498,1523145600000
13624,52.425076,13.337283,1522713600000
13627,49.39904,7.245048,1524096000000
13630,51.690605,13.237752,1522972800000
13633,50.894581,6.863965,1523059200000
13640,49.159283,9.228652,1523059200000
13641,51.479218,11.979811,1523059200000
13643,51.401451,7.205102,1523059200000
13646,51.263956,4.452853,1523836800000
13647,48.229734,16.358581,1523664000000
13648,51.041961,3.747222,1523145600000
13649,48.2296,16.3586,1522972800000
13651,49.439492,8.672095,1491868800000
13652,52.265544,10.535634,1491609600000
13653,51.255597,4.441009,1459728000000
13654,48.263014,7.407932,1428278400000
13655,49.424921,8.677604,1461888000000
13656,52.265543,10.53568,1461283200000
13657,52.265531,10.535601,1428019200000
13658,49.913002,9.141784,1428192000000
13663,50.417774,8.232437,1366416000000
13669,50.624409,8.599456,1429401600000
13670,50.089901,8.106537,1396310400000
13671,50.739403,8.296657,1493337600000
13674,48.957069,9.478806,1459555200000
13682,51.074966,13.791615,1460937600000
13683,50.974972,13.791617,1462147200000
13690,50.115517,8.702416,1366329600000
13693,49.91301,9.141773,1428019200000
13695,51.447132,6.263313,1460246400000
13696,50.417797,8.232457,1365984000000
13697,47.689774,9.161568,1366243200000
13698,50.016125,8.399134,1397952000000
13702,51.995903,9.848557,1431129600000
13705,47.691971,9.167919,1366848000000
13707,51.124977,13.958287,1431388800000
13716,51.17498,14.458302,1433980800000
13722,51.224968,13.374932,1429401600000
13726,51.424965,13.124927,1432080000000
13728,50.87886,6.161695,1492646400000
13735,50.116146,8.701043,1492300800000
13740,51.331924,6.405244,1491868800000
13743,50.860874,6.093883,1491264000000
13746,49.203964,8.035405,1461974400000
13747,49.79966,8.248415,1491004800000
13749,49.930225,7.974357,1491696000000
13751,49.342205,8.643673,1491004800000
13754,50.187229,7.026014,1491264000000
13755,50.023849,8.040768,1494028800000
13760,52.373585,9.707163,1491609600000
13761,49.79705,8.256695,1492992000000
13764,51.988956,9.825411,1491004800000
13766,48.739288,9.144597,1491782400000
13769,49.42683,8.66787,1491868800000
13770,50.660637,7.186032,1491091200000
13773,49.156952,11.753909,1491091200000
13780,51.197769,6.763215,1491004800000
13783,49.111458,9.736902,1491782400000
13787,51.362778,6.354389,1492992000000
13789,48.909286,9.266441,1491955200000
13797,49.414666,8.666722,1491350400000
13798,49.414735,8.666598,1491004800000
13799,49.415012,8.667333,1491004800000
13807,49.845871,8.359137,1428019200000
13813,47.849571,12.099466,1372896000000
13815,50.004333,8.258854,1460678400000
13817,49.723888,10.040478,1428019200000
13818,49.797039,8.256566,1428019200000
13825,48.85503,9.38889,1428624000000
13829,49.797146,8.256898,1459641600000
13835,53.253761,10.400604,1459641600000
13848,50.074528,10.095222,1461283200000
13852,50.360085,7.998219,1430352000000
13858,48.819721,9.321449,1429056000000
13861,49.606121,8.648623,1459468800000
13867,49.58688,8.663642,1459641600000
13873,51.83461,7.281163,1428624000000
13876,51.72554,10.021859,1447372800000
13877,50.417599,8.23226,1428364800000
13878,50.382133,8.754693,1460851200000
13882,54.479565,11.015253,1430352000000
13887,47.631001,8.1825,1429660800000
13889,48.942829,9.083441,1460505600000
13890,51.175255,6.448288,1461628800000
13891,50.843822,7.002749,1428624000000
13894,51.48753,7.112221,1428624000000
13895,49.088791,8.561954,1459555200000
13898,49.742168,8.998816,1434240000000
13901,50.41745,8.228366,1459728000000
13911,50.660587,7.185976,1460160000000
13912,49.797119,8.256909,1428278400000
13914,50.487175,8.331142,1428364800000
13916,51.442947,7.268186,1428537600000
13917,49.41563,8.65952,1462060800000
13918,48.828761,9.458288,1459641600000
13919,52.265554,10.535693,1460764800000
13920,49.43943,8.672172,1460246400000
13921,49.381965,8.36554,1428796800000
13922,49.482107,8.261076,1428192000000
13923,49.469544,8.302009,1428192000000
13924,47.37867,8.509957,1428883200000
13925,42.342682,-4.275853,1428710400000
13926,49.450183,7.565188,1366070400000
13927,49.315423,8.391285,1366675200000
13928,49.725805,8.126862,1366761600000
